#{"t_start": 1724151161.8511932, "env_id": "None"}
r,l,t,arousal,satiety,social-touch
-194.69043,500,91937.815714,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2639.3474,500,91992.973832,pursuer_0_0.4134304416284791,pursuer_0_1.174298611194985,pursuer_0_0
-212.23134,500,91992.973914,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2480.0413,500,91992.973947,pursuer_0_0.43066795067553454,pursuer_0_1.0624173281265095,pursuer_0_0
1700.9197,500,91992.973974,pursuer_1_0.5152842403018589,pursuer_1_1.4185407876349354,pursuer_1_0
2318.6711,500,91992.973999,pursuer_0_0.44926054812294686,pursuer_0_1.0962373227183122,pursuer_0_0
2868.7537,500,91992.974023,pursuer_1_0.3790020488934046,pursuer_1_1.4990804430785154,pursuer_1_0
2258.0015,500,91992.974046,pursuer_0_0.45402792560227506,pursuer_0_1.1048401064304334,pursuer_0_0
2423.5488,500,91992.97407,pursuer_1_0.42536945036077733,pursuer_1_1.0533752557101763,pursuer_1_0
1322.5038,500,91992.974093,pursuer_0_0.5728478289406733,pursuer_0_1.2881518068525133,pursuer_0_0
2960.969,500,91992.974116,pursuer_1_0.3668142105640034,pursuer_1_1.325654425317092,pursuer_1_0
1210.8209,500,91992.974139,pursuer_0_0.5867135114093056,pursuer_0_1.3717205732951292,pursuer_0_0
1160.7925,500,91992.974163,pursuer_1_0.5818822829686668,pursuer_1_1.2988383745752206,pursuer_1_0
2414.146,500,91992.974186,pursuer_0_0.4393499829119114,pursuer_0_1.079354408008602,pursuer_0_0
2044.4651,500,91992.974209,pursuer_1_0.47261926037345925,pursuer_1_1.147108450752149,pursuer_1_0
-143.78094,500,91992.974232,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
1300.3394,500,91992.974255,pursuer_1_0.5672842333210172,pursuer_1_1.4559264967834,pursuer_1_0
2425.7275,500,92065.571019,pursuer_0_0.4414289974657003,pursuer_0_1.4826656164500196,pursuer_0_0
3189.3154,500,92065.572188,pursuer_1_0.3497387655146622,pursuer_1_1.409946381963518,pursuer_1_0
2293.885,500,92065.572232,pursuer_0_0.4523964210824941,pursuer_0_1.352731442598891,pursuer_0_0
2401.9958,500,92065.572258,pursuer_1_0.4299594326969209,pursuer_1_1.308959621473048,pursuer_1_0
-153.82547,500,92065.572281,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
1412.5264,500,92065.572302,pursuer_1_0.5453460722688713,pursuer_1_1.3560996787642996,pursuer_1_0
2364.187,500,92065.572324,pursuer_0_0.4453817865520643,pursuer_0_1.446683726998199,pursuer_0_0
2677.9216,500,92065.572345,pursuer_1_0.4029348766934733,pursuer_1_1.465244823914465,pursuer_1_0
-113.25123,500,92065.572365,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
1696.4733,500,92065.572385,pursuer_1_0.5153935006138786,pursuer_1_1.2065497722585081,pursuer_1_0
2597.9475,500,92065.572406,pursuer_0_0.416184652856231,pursuer_0_1.2397674267424983,pursuer_0_0
2508.391,500,92065.572426,pursuer_1_0.41907562947311766,pursuer_1_1.1197235054965224,pursuer_1_0
2222.146,500,92065.572447,pursuer_0_0.4654804692204549,pursuer_0_1.4072907212365764,pursuer_0_0
-182.01822,500,92065.572468,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2678.863,500,92065.572488,pursuer_0_0.40325220793585,pursuer_0_1.3413063739334383,pursuer_0_0
-239.68703,500,92065.572508,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-164.65796,500,92145.093134,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2980.9163,500,92145.093499,pursuer_1_0.36619893175293455,pursuer_1_1.4725761669806472,pursuer_1_0
-163.10886,500,92145.093547,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
1771.0875,500,92145.093576,pursuer_1_0.5169091441586239,pursuer_1_1.458356488940391,pursuer_1_0
1507.7388,500,92145.093602,pursuer_0_0.5508915714526367,pursuer_0_1.355590911866659,pursuer_0_0
2789.697,500,92145.093627,pursuer_1_0.38635948442997675,pursuer_1_1.4814695579667787,pursuer_1_0
2076.9487,500,92145.093651,pursuer_0_0.4788824978757043,pursuer_0_1.2346815896914924,pursuer_0_0
2546.9934,500,92145.093674,pursuer_1_0.4130043159312821,pursuer_1_1.030419332191771,pursuer_1_0
1885.3564,500,92145.093698,pursuer_0_0.5084790267003406,pursuer_0_1.4919468411763954,pursuer_0_0
-186.12085,500,92145.093721,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
1347.3688,500,92145.093744,pursuer_0_0.572685500709324,pursuer_0_1.2828028335426154,pursuer_0_0
3042.2244,500,92145.093767,pursuer_1_0.35883482045878473,pursuer_1_1.3759971480082613,pursuer_1_0
1889.4248,500,92145.09379,pursuer_0_0.4991152458597691,pursuer_0_1.1778264449156897,pursuer_0_0
2859.8333,500,92145.093814,pursuer_1_0.3792050789239983,pursuer_1_1.2159948282957713,pursuer_1_0
2886.9023,500,92145.093837,pursuer_0_0.38053556138167843,pursuer_0_1.1711707013999186,pursuer_0_0
2858.6436,500,92145.09386,pursuer_1_0.3799228245032099,pursuer_1_1.4313618147070988,pursuer_1_0
1231.161,500,92221.522025,pursuer_0_0.5818174523199188,pursuer_0_1.2923682305081605,pursuer_0_0
2209.1555,500,92221.522137,pursuer_1_0.45525916333457656,pursuer_1_1.3633719430441062,pursuer_1_0
2718.135,500,92221.522192,pursuer_0_0.40183481326198056,pursuer_0_1.3606460657662713,pursuer_0_0
2219.703,500,92221.522234,pursuer_1_0.44674276014637404,pursuer_1_1.0978894179257401,pursuer_1_0
925.78656,500,92221.522273,pursuer_0_0.6251509169065268,pursuer_0_1.4804610505799174,pursuer_0_0
861.325,500,92221.522316,pursuer_1_0.6177790868008023,pursuer_1_1.4740509471161232,pursuer_1_0
286.4927,500,92221.522422,pursuer_0_0.6973218391763719,pursuer_0_1.450005761269572,pursuer_0_0
1692.6356,500,92221.522489,pursuer_1_0.5200775400736428,pursuer_1_1.4817218755327988,pursuer_1_0
1794.0729,500,92221.522545,pursuer_0_0.5195538417217773,pursuer_0_1.4989867418832965,pursuer_0_0
2835.3552,500,92221.522589,pursuer_1_0.3786566501538003,pursuer_1_1.1924171728007278,pursuer_1_0
2161.6523,500,92221.522628,pursuer_0_0.46592798101418226,pursuer_0_1.4429649665733055,pursuer_0_0
1526.5859,500,92221.522672,pursuer_1_0.5369992580686753,pursuer_1_1.235067647477975,pursuer_1_0
2994.3018,500,92221.522731,pursuer_0_0.37365099790599254,pursuer_0_1.4083704276928775,pursuer_0_0
2603.112,500,92221.522801,pursuer_1_0.40603199120234124,pursuer_1_1.4148288341649184,pursuer_1_0
902.3826,500,92221.522856,pursuer_0_0.6290882554725776,pursuer_0_1.3738655500246326,pursuer_0_0
2114.717,500,92221.522904,pursuer_1_0.4671521556772563,pursuer_1_1.4764607850520606,pursuer_1_0
2823.5833,500,92297.072956,pursuer_0_0.3958045639237638,pursuer_0_1.4390757960886402,pursuer_0_0
2779.4924,500,92297.074299,pursuer_1_0.38228811545573904,pursuer_1_1.3028415537882905,pursuer_1_0
2587.022,500,92297.074347,pursuer_0_0.4137017106796083,pursuer_0_1.2780871125394262,pursuer_0_0
2426.5278,500,92297.074375,pursuer_1_0.4252806986149493,pursuer_1_1.051479830256884,pursuer_1_0
2767.489,500,92297.0744,pursuer_0_0.40180724685289093,pursuer_0_1.495323988315645,pursuer_0_0
514.4761,500,92297.074423,pursuer_1_0.664899416738336,pursuer_1_1.3970627435769107,pursuer_1_0
2565.137,500,92297.074446,pursuer_0_0.41711501618357466,pursuer_0_1.2979971706660156,pursuer_0_0
2156.2017,500,92297.074468,pursuer_1_0.47302582064236653,pursuer_1_1.4207924753511063,pursuer_1_0
2842.7234,500,92297.074491,pursuer_0_0.3891979899395052,pursuer_0_1.316189882119375,pursuer_0_0
2599.7214,500,92297.074513,pursuer_1_0.40833310124682476,pursuer_1_1.0394606875175882,pursuer_1_0
3190.3508,500,92297.074535,pursuer_0_0.3530526617506835,pursuer_0_1.493679568550604,pursuer_0_0
631.56757,500,92297.074557,pursuer_1_0.6480291043678453,pursuer_1_1.3780041053125514,pursuer_1_0
3008.2441,500,92297.07458,pursuer_0_0.36986451932855696,pursuer_0_1.3740712126893784,pursuer_0_0
1738.5461,500,92297.074602,pursuer_1_0.5104605127111909,pursuer_1_1.1992118705654502,pursuer_1_0
2981.4119,500,92297.074633,pursuer_0_0.37080466041472326,pursuer_0_1.2412447595796563,pursuer_0_0
2458.681,500,92297.074673,pursuer_1_0.42730216353422645,pursuer_1_1.424195440919779,pursuer_1_0
1262.3347,500,92369.358609,pursuer_0_0.5766388193822861,pursuer_0_1.2854985331092732,pursuer_0_0
155.23239,500,92369.358965,pursuer_1_0.7099185399044818,pursuer_1_1.4576740339401526,pursuer_1_0
1675.5411,500,92369.359012,pursuer_0_0.5271085388558627,pursuer_0_1.415844317858672,pursuer_0_0
1052.8247,500,92369.35904,pursuer_1_0.5963619312452639,pursuer_1_1.317718150422159,pursuer_1_0
2016.9576,500,92369.359065,pursuer_0_0.4862239195388856,pursuer_0_1.4291359739150054,pursuer_0_0
2971.6848,500,92369.359087,pursuer_1_0.36897183391634814,pursuer_1_1.3216253586154587,pursuer_1_0
1841.3278,500,92369.35911,pursuer_0_0.5064115654427486,pursuer_0_1.1917525857440137,pursuer_0_0
1517.4799,500,92369.359132,pursuer_1_0.5372999358535187,pursuer_1_1.4267201417818083,pursuer_1_0
40.897575,500,92369.359154,pursuer_0_0.736418523265973,pursuer_0_1.4826096713022696,pursuer_0_0
31.960337,500,92369.359176,pursuer_1_0.7285492485159698,pursuer_1_1.4722787664318324,pursuer_1_0
1889.837,500,92369.359197,pursuer_0_0.49678187316620176,pursuer_0_1.1977546159460672,pursuer_0_0
-199.00414,500,92369.359219,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2927.7688,500,92369.35924,pursuer_0_0.370702602736441,pursuer_0_1.3420966660575313,pursuer_0_0
2172.5024,500,92369.359262,pursuer_1_0.4574454958895711,pursuer_1_1.4892975662381847,pursuer_1_0
2353.5103,500,92369.359284,pursuer_0_0.4447697687450375,pursuer_0_1.0974324449039592,pursuer_0_0
1974.9376,500,92369.359305,pursuer_1_0.4806470439332286,pursuer_1_1.4203863878777827,pursuer_1_0
2739.1067,500,92434.506979,pursuer_0_0.3965620254402289,pursuer_0_1.3305646056938716,pursuer_0_0
2571.5347,500,92434.507332,pursuer_1_0.41498864133376173,pursuer_1_1.5,pursuer_1_0
1654.6584,500,92434.507379,pursuer_0_0.5311814142081452,pursuer_0_1.4528178771412736,pursuer_0_0
2898.7725,500,92434.507407,pursuer_1_0.3732716553192517,pursuer_1_1.469668035003637,pursuer_1_0
2429.3748,500,92434.507432,pursuer_0_0.43297050465250786,pursuer_0_1.0636833937126342,pursuer_0_0
-200.64699,500,92434.507487,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2227.5483,500,92434.50751,pursuer_0_0.46280608132740325,pursuer_0_1.3216955060244666,pursuer_0_0
2891.4958,500,92434.50753,pursuer_1_0.3779246270231548,pursuer_1_1.4277272876810128,pursuer_1_0
-123.114204,500,92434.507549,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2962.922,500,92434.507568,pursuer_1_0.36577628104231974,pursuer_1_1.2778909875235789,pursuer_1_0
2620.865,500,92434.507587,pursuer_0_0.41320745975692147,pursuer_0_1.0237183801337397,pursuer_0_0
1536.5171,500,92434.507606,pursuer_1_0.5340810093641513,pursuer_1_1.3560883971523328,pursuer_1_0
2894.957,500,92434.507625,pursuer_0_0.39117882034198115,pursuer_0_1.447731665806918,pursuer_0_0
1234.4001,500,92434.507644,pursuer_1_0.567600212584552,pursuer_1_1.2824193973330358,pursuer_1_0
2833.5803,500,92434.507663,pursuer_0_0.39012901209301015,pursuer_0_1.4748962423506127,pursuer_0_0
1979.0321,500,92434.507682,pursuer_1_0.4827309710458219,pursuer_1_1.2980079590026128,pursuer_1_0
2798.7168,500,92492.205153,pursuer_0_0.39385868958168435,pursuer_0_1.2878250856811808,pursuer_0_0
2583.031,500,92492.20595,pursuer_1_0.4070559624680051,pursuer_1_1.4509349579989461,pursuer_1_0
1283.5156,500,92492.206,pursuer_0_0.5790883971332657,pursuer_0_1.3433300490562274,pursuer_0_0
2409.497,500,92492.206031,pursuer_1_0.43240358860544004,pursuer_1_1.4500565820505145,pursuer_1_0
1497.7219,500,92492.206058,pursuer_0_0.5560730230240495,pursuer_0_1.449960900567076,pursuer_0_0
2740.735,500,92492.206083,pursuer_1_0.39171591548270523,pursuer_1_1.2374262209979208,pursuer_1_0
-10.933584,500,92492.206108,pursuer_0_0.7443582856470611,pursuer_0_1.4906888282465356,pursuer_0_0
1728.9325,500,92492.206132,pursuer_1_0.5156231242986253,pursuer_1_1.2324296169473439,pursuer_1_0
2982.3015,500,92492.206156,pursuer_0_0.3736722014933039,pursuer_0_1.2974297440643372,pursuer_0_0
2318.3918,500,92492.20618,pursuer_1_0.44093920845180656,pursuer_1_1.4961552792035666,pursuer_1_0
458.34293,500,92492.206204,pursuer_0_0.6879216389687611,pursuer_0_1.4400663722933533,pursuer_0_0
2547.6365,500,92492.206227,pursuer_1_0.41780403843573566,pursuer_1_1.3387223383040512,pursuer_1_0
2814.848,500,92492.206251,pursuer_0_0.3922934026516159,pursuer_0_1.4981429425425266,pursuer_0_0
2744.917,500,92492.206274,pursuer_1_0.3925786983711665,pursuer_1_1.4004946465554236,pursuer_1_0
2767.433,500,92492.206315,pursuer_0_0.3967880088217165,pursuer_0_1.4096925963017075,pursuer_0_0
2715.6162,500,92492.206344,pursuer_1_0.39624810211469014,pursuer_1_1.4154151757524547,pursuer_1_0
2597.8218,500,92553.064976,pursuer_0_0.4222997758501488,pursuer_0_1.4590280324585696,pursuer_0_0
2284.7544,500,92553.065811,pursuer_1_0.44528234003981415,pursuer_1_1.492283887550452,pursuer_1_0
3150.8792,500,92553.065864,pursuer_0_0.35336405730230247,pursuer_0_1.4810027245553483,pursuer_0_0
2422.2073,500,92553.065893,pursuer_1_0.42918784499201157,pursuer_1_1.0560947156183658,pursuer_1_0
2425.2795,500,92553.065918,pursuer_0_0.43662983908423686,pursuer_0_1.2676816929105181,pursuer_0_0
2185.1519,500,92553.065941,pursuer_1_0.4566152307131872,pursuer_1_1.4990287009573022,pursuer_1_0
29.55692,500,92553.065965,pursuer_0_0.7363875830093864,pursuer_0_1.4884120073791935,pursuer_0_0
1276.2393,500,92553.065987,pursuer_1_0.5669116905762854,pursuer_1_1.424261301578632,pursuer_1_0
2991.734,500,92553.06601,pursuer_0_0.3711230490431444,pursuer_0_1.3617702473400504,pursuer_0_0
-222.45827,500,92553.066033,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
1479.6351,500,92553.066055,pursuer_0_0.5459159294204725,pursuer_0_1.251541903563043,pursuer_0_0
1387.1404,500,92553.066078,pursuer_1_0.5524109219309223,pursuer_1_1.2526467662917191,pursuer_1_0
1915.2145,500,92553.066101,pursuer_0_0.5023208658857425,pursuer_0_1.4577450126956928,pursuer_0_0
1181.0841,500,92553.066124,pursuer_1_0.578427259585158,pursuer_1_1.2917266732046813,pursuer_1_0
2573.7336,500,92553.066146,pursuer_0_0.4188095816828957,pursuer_0_1.3551093322164978,pursuer_0_0
1661.1725,500,92553.066168,pursuer_1_0.5183399161046978,pursuer_1_1.482758822275318,pursuer_1_0
-114.554794,500,92607.38663,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2421.8381,500,92607.386727,pursuer_1_0.42481636925494487,pursuer_1_1.4108027847484257,pursuer_1_0
3044.8826,500,92607.386761,pursuer_0_0.36699349170134987,pursuer_0_1.3228160295381763,pursuer_0_0
-211.06848,500,92607.386788,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
1682.7385,500,92607.386812,pursuer_0_0.5266155322726079,pursuer_0_1.285898161001602,pursuer_0_0
1532.701,500,92607.386836,pursuer_1_0.5343924898059289,pursuer_1_1.2680418209421245,pursuer_1_0
2045.8042,500,92607.386859,pursuer_0_0.48500638648282307,pursuer_0_1.3818605828144157,pursuer_0_0
2501.3027,500,92607.386883,pursuer_1_0.41686572016198037,pursuer_1_1.3475533552335703,pursuer_1_0
2690.4385,500,92607.386906,pursuer_0_0.40676024121051946,pursuer_0_1.4547373299365478,pursuer_0_0
1671.2488,500,92607.386929,pursuer_1_0.5171980121873505,pursuer_1_1.3203824185912625,pursuer_1_0
3062.971,500,92607.386952,pursuer_0_0.36407311747239457,pursuer_0_1.4616149741871252,pursuer_0_0
2321.3406,500,92607.386975,pursuer_1_0.4419165220407137,pursuer_1_1.0952554215177246,pursuer_1_0
2977.928,500,92607.386998,pursuer_0_0.3725040359943417,pursuer_0_1.412177289373868,pursuer_0_0
1659.4775,500,92607.387021,pursuer_1_0.5197472661502318,pursuer_1_1.208849970251946,pursuer_1_0
2289.751,500,92607.387044,pursuer_0_0.4523822229602003,pursuer_0_1.1003355714116396,pursuer_0_0
-199.24542,500,92607.387067,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
649.80164,500,92671.289378,pursuer_0_0.6566930220128506,pursuer_0_1.3919595640145885,pursuer_0_0
1573.6523,500,92671.289468,pursuer_1_0.5342689574036364,pursuer_1_1.3508451085087436,pursuer_1_0
2932.2385,500,92671.289501,pursuer_0_0.37561143526500496,pursuer_0_1.2697117676187015,pursuer_0_0
2170.4976,500,92671.289526,pursuer_1_0.4570674629291432,pursuer_1_1.4117703142609377,pursuer_1_0
2421.417,500,92671.28955,pursuer_0_0.44627838181325896,pursuer_0_1.429069190999516,pursuer_0_0
2813.3755,500,92671.289573,pursuer_1_0.3792537938003514,pursuer_1_1.281453617622418,pursuer_1_0
650.81476,500,92671.289595,pursuer_0_0.6536947580074048,pursuer_0_1.5,pursuer_0_0
2820.1921,500,92671.289617,pursuer_1_0.38372193317972236,pursuer_1_1.4907630819312157,pursuer_1_0
305.97107,500,92671.289639,pursuer_0_0.7054926920706643,pursuer_0_1.4451810519369535,pursuer_0_0
2243.7798,500,92671.289662,pursuer_1_0.4509354615788249,pursuer_1_1.457231092911541,pursuer_1_0
-91.206856,500,92671.289684,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-67.86166,500,92671.289706,pursuer_1_0.7403969932792449,pursuer_1_1.4848966729138073,pursuer_1_0
-133.41992,500,92671.289728,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-225.70471,500,92671.28975,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
381.0926,500,92671.289772,pursuer_0_0.6929858232252255,pursuer_0_1.4330495909764271,pursuer_0_0
2252.4238,500,92671.289794,pursuer_1_0.4453393423353024,pursuer_1_1.0953189233568577,pursuer_1_0
951.90295,500,92734.845447,pursuer_0_0.6165829526259465,pursuer_0_1.3385671175070382,pursuer_0_0
-196.03731,500,92734.846286,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
1409.8008,500,92734.846347,pursuer_0_0.5619854378778888,pursuer_0_1.407597730341235,pursuer_0_0
-192.38356,500,92734.846384,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2394.4114,500,92734.846414,pursuer_0_0.4449895762364986,pursuer_0_1.4535143956614265,pursuer_0_0
1676.2458,500,92734.846442,pursuer_1_0.5202851763909516,pursuer_1_1.3221007250678172,pursuer_1_0
2772.2026,500,92734.846469,pursuer_0_0.39700201891544995,pursuer_0_1.3859134545461775,pursuer_0_0
2948.913,500,92734.846497,pursuer_1_0.36657566167893085,pursuer_1_1.323807419717225,pursuer_1_0
2879.968,500,92734.846525,pursuer_0_0.3793028975127375,pursuer_0_1.2785999713207228,pursuer_0_0
385.6036,500,92734.846599,pursuer_1_0.6857295479268896,pursuer_1_1.4853704469119422,pursuer_1_0
3140.1055,500,92734.846629,pursuer_0_0.3569454537045457,pursuer_0_1.3919142421237816,pursuer_0_0
1937.1053,500,92734.846656,pursuer_1_0.48719307449448024,pursuer_1_1.1620128269973136,pursuer_1_0
2860.9673,500,92734.84668,pursuer_0_0.3860210037892785,pursuer_0_1.4094390383745887,pursuer_0_0
2432.464,500,92734.846703,pursuer_1_0.4242944023253357,pursuer_1_1.0460166095821308,pursuer_1_0
2194.7444,500,92734.846725,pursuer_0_0.4614020866614996,pursuer_0_1.1327493004528586,pursuer_0_0
1844.3347,500,92734.846747,pursuer_1_0.4990833943235831,pursuer_1_1.287621615730797,pursuer_1_0
281.35684,500,92794.807368,pursuer_0_0.7132733461110723,pursuer_0_1.4667839783178336,pursuer_0_0
2550.2864,500,92794.807737,pursuer_1_0.4156248974101041,pursuer_1_1.2826542365240818,pursuer_1_0
1443.302,500,92794.807789,pursuer_0_0.5540871331793388,pursuer_0_1.4729870427389362,pursuer_0_0
1432.8488,500,92794.80782,pursuer_1_0.5514886721252338,pursuer_1_1.2761245377964632,pursuer_1_0
1916.2635,500,92794.807846,pursuer_0_0.49714330439855836,pursuer_0_1.1761899545503514,pursuer_0_0
2466.7402,500,92794.807871,pursuer_1_0.4240278341725216,pursuer_1_1.495249919888762,pursuer_1_0
3019.8464,500,92794.807895,pursuer_0_0.3688954862598185,pursuer_0_1.3610540892070069,pursuer_0_0
-240.5825,500,92794.80792,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2680.4783,500,92794.807944,pursuer_0_0.409782525621408,pursuer_0_1.381041071693315,pursuer_0_0
2607.114,500,92794.807967,pursuer_1_0.4066275963211086,pursuer_1_1.464208133023985,pursuer_1_0
2800.1768,500,92794.807991,pursuer_0_0.39536422596066134,pursuer_0_1.4626166069144522,pursuer_0_0
765.03186,500,92794.808014,pursuer_1_0.6328977636789638,pursuer_1_1.3602726203227993,pursuer_1_0
-99.77399,500,92794.808038,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2690.869,500,92794.808061,pursuer_1_0.39459712653746,pursuer_1_1.4372426563547012,pursuer_1_0
1763.3237,500,92794.808084,pursuer_0_0.5143467361854163,pursuer_0_1.4042323739567644,pursuer_0_0
2546.8284,500,92794.808108,pursuer_1_0.411422186370106,pursuer_1_1.2794049364810822,pursuer_1_0
-124.2912,500,92857.629689,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2489.2966,500,92857.629776,pursuer_1_0.4254333852767628,pursuer_1_1.4155997616861358,pursuer_1_0
1906.7853,500,92857.629808,pursuer_0_0.500800121875955,pursuer_0_1.4979982669490444,pursuer_0_0
2659.227,500,92857.629833,pursuer_1_0.40517704835984897,pursuer_1_1.4689662244839006,pursuer_1_0
2968.0706,500,92857.629855,pursuer_0_0.37337923436839826,pursuer_0_1.4622786985263005,pursuer_0_0
2096.473,500,92857.629877,pursuer_1_0.47099338303821886,pursuer_1_1.4625778681889052,pursuer_1_0
1358.4604,500,92857.629899,pursuer_0_0.5624436896069485,pursuer_0_1.270308435097215,pursuer_0_0
2660.2415,500,92857.629921,pursuer_1_0.4015894465945391,pursuer_1_1.453013926527995,pursuer_1_0
-131.76283,500,92857.629942,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2384.3232,500,92857.629964,pursuer_1_0.43279362570546737,pursuer_1_1.0666387115632432,pursuer_1_0
1212.9758,500,92857.629985,pursuer_0_0.5879903655621795,pursuer_0_1.364065827332133,pursuer_0_0
2733.9763,500,92857.630007,pursuer_1_0.388686074355131,pursuer_1_1.446887532779336,pursuer_1_0
2349.0437,500,92857.630028,pursuer_0_0.44473028923371294,pursuer_0_1.0847050507832974,pursuer_0_0
1290.8849,500,92857.63005,pursuer_1_0.5645854377996045,pursuer_1_1.2732080405357853,pursuer_1_0
-131.42422,500,92857.630071,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
1957.8019,500,92857.630092,pursuer_1_0.4909395095420716,pursuer_1_1.3813947920647764,pursuer_1_0
2297.3728,500,92914.888339,pursuer_0_0.45104192010563615,pursuer_0_1.285318823333172,pursuer_0_0
-182.80972,500,92914.888416,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-132.86147,500,92914.888447,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-172.51434,500,92914.888472,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2749.4263,500,92914.888495,pursuer_0_0.3965972765073464,pursuer_0_1.175156483886959,pursuer_0_0
619.6853,500,92914.888518,pursuer_1_0.6464392978246979,pursuer_1_1.3770041846215715,pursuer_1_0
2462.8013,500,92914.888542,pursuer_0_0.43212156236353577,pursuer_0_1.061994718795849,pursuer_0_0
1032.7941,500,92914.888565,pursuer_1_0.6009318880819595,pursuer_1_1.4743204807133632,pursuer_1_0
-94.51488,500,92914.888587,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2821.1228,500,92914.888609,pursuer_1_0.37919151573611337,pursuer_1_1.3203242817916476,pursuer_1_0
-125.05353,500,92914.88863,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-196.45453,500,92914.888652,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2881.269,500,92914.888674,pursuer_0_0.38764260815094975,pursuer_0_1.4935181497333763,pursuer_0_0
2784.1255,500,92914.888695,pursuer_1_0.39212183664607575,pursuer_1_1.499071696553347,pursuer_1_0
2983.5813,500,92914.888717,pursuer_0_0.37213949300463484,pursuer_0_1.4567693476771206,pursuer_0_0
2271.6082,500,92914.888739,pursuer_1_0.4437225174582699,pursuer_1_1.356554028979387,pursuer_1_0
2099.5442,500,92979.371772,pursuer_0_0.482119328103591,pursuer_0_1.5,pursuer_0_0
1529.5437,500,92979.371865,pursuer_1_0.533040785003876,pursuer_1_1.2294402613124278,pursuer_1_0
2792.8682,500,92979.371896,pursuer_0_0.39459256907344475,pursuer_0_1.2867579131864335,pursuer_0_0
151.5422,500,92979.371921,pursuer_1_0.7109297415443787,pursuer_1_1.4565007295741144,pursuer_1_0
1744.4174,500,92979.371944,pursuer_0_0.5190220109509314,pursuer_0_1.492905049395994,pursuer_0_0
2524.4558,500,92979.371967,pursuer_1_0.4159026881526483,pursuer_1_1.0437853437023146,pursuer_1_0
2707.2612,500,92979.371989,pursuer_0_0.4042143477885489,pursuer_0_1.0958130509676776,pursuer_0_0
1960.0552,500,92979.37201,pursuer_1_0.48815741800530776,pursuer_1_1.4801123266817413,pursuer_1_0
1488.8209,500,92979.372032,pursuer_0_0.5518754755286732,pursuer_0_1.446961433770201,pursuer_0_0
956.41345,500,92979.372054,pursuer_1_0.6042928138334944,pursuer_1_1.3266666393753912,pursuer_1_0
3012.9546,500,92979.372076,pursuer_0_0.3734071063432908,pursuer_0_1.3681191519816394,pursuer_0_0
1771.4038,500,92979.372098,pursuer_1_0.5106997652412716,pursuer_1_1.4989926446009503,pursuer_1_0
1972.4462,500,92979.372119,pursuer_0_0.48421747880219,pursuer_0_1.4452603721412705,pursuer_0_0
847.6411,500,92979.372141,pursuer_1_0.6234296978126281,pursuer_1_1.4630760905544642,pursuer_1_0
2178.4778,500,92979.372163,pursuer_0_0.4666594319363127,pursuer_0_1.421131700512893,pursuer_0_0
2536.9023,500,92979.372184,pursuer_1_0.415020533145511,pursuer_1_1.0259874130919968,pursuer_1_0
2485.9504,500,93035.856336,pursuer_0_0.4347504612178656,pursuer_0_1.3809202685300754,pursuer_0_0
1263.5361,500,93035.856413,pursuer_1_0.5748809578025711,pursuer_1_1.2857326971280616,pursuer_1_0
2498.2734,500,93035.856444,pursuer_0_0.4346374206891852,pursuer_0_1.487546530324198,pursuer_0_0
